id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe,predicted,predicted_prob,true_label
19433,29,technician,single,professional.course,no,no,no,cellular,nov,fri,533,0,997,1,failure,-0.1,91.52,-40.86,3.94,5325.69,yes,0,0.20480809435705477,1
2238,93,housemaid,unknown,high.school,yes,no,yes,cellular,oct,wed,194,19,1027,0,nonexistent,1.1,98.12,-35.96,4.63,4967.78,yes,0,0.10923931350845828,1
21986,27,admin.,single,university.degree,no,yes,no,cellular,apr,fri,2250,1,88,3,failure,-1.8,94.43,-43.98,3.98,5132.31,no,1,0.2893306158480729,0
8311,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,516,1,1005,0,nonexistent,-1.8,96.7,-45.64,1.2,5185.78,no,1,0.23734957934843862,0
914,33,admin.,married,university.degree,no,unknown,unknown,cellular,aug,mon,995,3,607,6,success,1.4,90.52,-44.27,1.68,5032.15,no,1,0.2798499017704155,0
3426,27,student,single,high.school,no,no,no,telephone,may,wed,1847,3,244,5,success,-1.8,96.35,-42.82,1.81,5248.68,no,1,0.35301811268010747,0
18789,40,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,wed,2062,0,119,4,nonexistent,-1.8,93.74,-44.2,1.96,5067.06,no,1,0.21625184167479303,0
2313,55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,869,1,1032,0,nonexistent,1.4,92.95,-40.67,4.84,5411.08,no,1,0.4730612323360822,0
15018,84,unknown,unknown,basic.4y,yes,unknown,unknown,telephone,mar,fri,160,44,2,2,success,-3.4,88.03,-30.24,0.75,5233.25,yes,0,0.18669999671508167,1
7535,40,admin.,married,university.degree,no,yes,no,cellular,jul,tue,4668,0,768,6,nonexistent,-2.9,89.68,-49.62,3.32,5021.11,yes,0,0.16471523521457848,1
22201,30,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,394,1,1021,1,failure,-0.1,89.0,-40.15,4.12,5388.04,no,1,0.2891146286153039,0
9385,31,student,single,university.degree,no,no,no,cellular,jul,tue,107,3,967,0,nonexistent,-2.9,94.04,-35.28,0.91,5086.35,no,1,0.24302690533462976,0
22413,34,admin.,married,university.degree,no,yes,no,cellular,sep,wed,695,1,1027,0,nonexistent,-1.1,97.11,-37.23,0.87,5097.61,no,1,0.531575532887208,0
11888,42,unemployed,married,professional.course,no,yes,no,telephone,may,mon,3470,5,690,4,nonexistent,-1.8,89.32,-39.67,4.55,5051.1,no,1,0.36807780971588955,0
21202,25,student,single,basic.9y,no,no,no,cellular,mar,mon,3356,3,295,1,nonexistent,-1.8,96.35,-34.37,2.82,5030.1,no,1,0.377451140204232,0
19337,34,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,1626,2,374,3,success,1.4,92.92,-34.65,3.82,5039.52,yes,0,0.05602580454223786,1
4581,39,admin.,single,high.school,no,yes,no,cellular,apr,thu,4038,1,118,0,nonexistent,-1.8,89.74,-46.78,0.95,5170.82,yes,0,0.20872149188649167,1
17637,38,admin.,single,high.school,no,no,no,cellular,may,tue,824,5,964,4,failure,-1.8,92.03,-27.87,1.27,4849.28,no,1,0.24998704654434714,0
18639,27,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,287,2,210,1,nonexistent,1.1,90.02,-38.17,3.55,5094.36,yes,0,0.008966329656303201,1
19904,26,self-employed,single,university.degree,no,yes,no,cellular,aug,mon,4808,1,570,5,failure,-2.9,91.9,-37.45,2.97,5388.96,no,1,0.5,0
19664,45,admin.,divorced,high.school,no,no,no,cellular,jul,tue,286,0,1033,0,nonexistent,-2.9,88.67,-33.63,1.07,5010.2,no,1,0.315596174539582,0
2944,68,unknown,single,basic.6y,no,unknown,yes,telephone,oct,wed,2802,50,198,0,nonexistent,1.4,93.78,-29.54,1.76,5091.08,no,1,0.29604228021550216,0
16885,29,services,married,basic.6y,no,no,no,telephone,may,thu,1610,1,3,4,nonexistent,1.1,92.56,-33.0,4.94,5183.83,yes,0,0.022027517197018332,1
16311,20,housemaid,married,professional.course,unknown,yes,yes,telephone,may,mon,356,0,1044,0,nonexistent,-1.8,90.75,-45.5,1.36,5068.5,yes,0,0.03154016796620491,1
18609,36,blue-collar,single,basic.4y,no,no,yes,cellular,jul,thu,711,3,968,0,nonexistent,1.4,91.28,-43.08,4.96,5484.27,no,1,0.28471101616036415,0
15792,62,management,married,university.degree,no,yes,yes,cellular,aug,wed,339,2,1045,0,nonexistent,-2.9,94.87,-29.86,0.89,5258.94,no,1,0.5288937319680314,0
8942,51,technician,single,university.degree,no,no,no,cellular,jun,fri,144,2,1032,0,nonexistent,-2.9,95.75,-41.81,1.33,5172.64,no,1,0.2986669266177648,0
5285,32,technician,single,professional.course,no,yes,yes,cellular,jul,thu,4,0,973,0,success,1.4,96.07,-29.06,1.04,4900.84,no,1,0.3382319767154435,0
8224,50,management,married,basic.4y,no,yes,no,cellular,may,tue,1126,2,951,0,nonexistent,-1.8,88.34,-46.47,1.35,5323.46,no,1,0.2760532426423464,0
5486,33,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,2304,1,193,0,nonexistent,-0.1,93.97,-36.08,2.27,5399.31,no,1,0.291261194929839,0
9013,36,admin.,single,university.degree,no,yes,no,telephone,jul,mon,190,2,1003,0,nonexistent,-2.9,94.31,-33.66,0.95,4913.76,no,1,0.2320439512930065,0
2174,27,blue-collar,single,high.school,no,no,no,telephone,jun,thu,993,1,979,0,nonexistent,1.4,92.95,-39.91,5.16,5275.15,no,1,0.6265973591253692,0
7682,76,admin.,single,basic.4y,no,unknown,yes,telephone,sep,tue,259,51,965,0,nonexistent,-1.8,92.42,-47.8,1.48,4874.73,no,1,0.24699485910892105,0
15974,45,admin.,single,university.degree,no,yes,no,cellular,nov,mon,450,2,977,0,nonexistent,-0.1,90.21,-42.46,4.27,5050.31,yes,0,0.12282832970018852,1
18790,53,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,579,0,963,0,nonexistent,1.4,95.78,-43.8,4.89,5337.89,no,1,0.22186976773151376,0
17175,30,technician,married,university.degree,no,no,no,telephone,may,fri,1127,3,982,0,nonexistent,1.1,90.7,-35.85,4.68,5450.55,no,1,0.4154681946181549,0
19189,32,admin.,single,university.degree,no,yes,no,telephone,nov,fri,2074,1,973,1,failure,-3.4,95.33,-29.73,0.72,5233.25,yes,0,0.11421387300725531,1
3687,54,blue-collar,married,university.degree,yes,yes,unknown,cellular,oct,thu,1621,28,320,4,failure,-0.1,96.83,-50.31,1.36,5076.69,no,1,0.45005039660276347,0
432,35,admin.,single,university.degree,no,no,no,cellular,jun,mon,155,0,999,1,failure,-2.9,96.86,-41.81,1.23,5091.42,no,1,0.33285992986037316,0
18941,32,services,married,high.school,no,yes,no,cellular,apr,thu,244,0,1030,1,failure,-1.8,91.95,-46.86,1.42,5129.69,no,1,0.22951995853086826,0
19007,28,services,married,basic.9y,no,yes,no,cellular,jul,fri,1400,2,1044,0,nonexistent,1.4,95.79,-43.25,4.93,5045.11,no,1,0.37331005115341753,0
16629,47,student,divorced,unknown,yes,unknown,yes,telephone,dec,thu,1191,3,968,0,nonexistent,1.4,93.7,-42.84,4.83,5327.43,no,1,0.3374423902507959,0
17899,29,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,2174,2,481,6,nonexistent,1.1,95.1,-49.43,0.68,5034.55,no,1,0.3860301661297452,0
11839,27,technician,married,professional.course,no,no,yes,cellular,aug,fri,379,1,1002,0,nonexistent,1.4,90.17,-34.72,4.91,5102.62,no,1,0.2339655580293309,0
4,26,entrepreneur,single,high.school,yes,yes,yes,cellular,aug,fri,359,26,998,0,nonexistent,1.4,97.08,-35.55,5.11,5222.87,yes,0,0.12023568317619418,1
2183,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,1780,2,198,4,failure,1.4,93.86,-27.9,3.01,4802.76,yes,0,0.10065119409345766,1
7678,37,technician,married,basic.6y,no,no,no,cellular,apr,tue,89,3,1035,0,nonexistent,-1.8,88.7,-48.18,1.52,5287.76,no,1,0.2919205780005145,0
20679,32,admin.,single,professional.course,no,no,no,cellular,may,thu,1157,1,974,1,failure,-1.8,93.35,-47.44,1.32,5277.56,no,1,0.2595668045806016,0
20396,52,technician,married,professional.course,no,yes,no,cellular,apr,fri,141,1,1026,1,failure,-1.8,94.96,-33.59,0.63,5178.99,no,1,0.26103657374461503,0
13856,31,management,single,university.degree,no,no,no,cellular,nov,thu,4412,1,407,4,nonexistent,-0.1,91.43,-37.78,4.8,5236.32,yes,0,0.14165899340694635,1
8659,52,admin.,married,high.school,no,no,no,cellular,jul,fri,825,1,1043,0,nonexistent,1.4,91.38,-42.99,4.93,5290.83,no,1,0.4062744041421633,0
43,30,self-employed,single,university.degree,no,yes,no,cellular,jul,tue,193,1,953,0,nonexistent,-2.9,92.56,-33.86,1.01,4903.6,no,1,0.2716339905615781,0
3571,23,technician,single,university.degree,no,yes,yes,cellular,nov,tue,453,2,5,3,failure,-1.1,93.91,-49.22,1.09,5018.19,yes,0,0.12278780655896326,1
19043,37,services,married,high.school,no,yes,no,telephone,may,fri,4588,6,519,4,failure,1.1,95.86,-35.66,3.86,5364.52,yes,0,0.025838299555748654,1
397,30,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,2172,1,4,1,nonexistent,-1.8,94.29,-31.24,4.8,5297.96,yes,0,0.14063338704784706,1
11007,37,management,married,university.degree,no,no,no,cellular,nov,thu,4406,1,557,0,nonexistent,-0.1,95.95,-45.73,2.6,5207.83,no,1,0.24897050165204415,0
2214,82,technician,unknown,unknown,yes,unknown,yes,telephone,aug,thu,3860,15,360,3,nonexistent,-3.4,95.61,-47.22,2.18,4946.0,no,1,0.21691868596525052,0
8333,48,retired,divorced,illiterate,unknown,unknown,yes,telephone,sep,tue,135,6,997,0,nonexistent,1.4,96.92,-42.74,5.02,5107.85,no,1,0.30636713650810127,0
13230,43,management,married,university.degree,no,yes,no,cellular,may,mon,542,1,1005,0,nonexistent,-1.8,97.35,-44.49,1.26,5313.26,no,1,0.35126378620167087,0
10415,57,admin.,married,university.degree,no,no,no,cellular,jul,fri,219,0,538,4,nonexistent,-1.7,93.5,-28.16,1.41,5120.53,yes,0,0.17940744500691644,1
22118,23,student,single,high.school,no,yes,yes,cellular,aug,fri,2859,0,19,0,nonexistent,-2.9,93.98,-42.72,3.5,5379.09,no,1,0.3362342192862822,0
22297,40,management,married,university.degree,unknown,yes,no,cellular,jul,mon,1201,11,40,5,failure,1.4,95.45,-46.36,3.53,5002.76,no,1,0.39733597592541736,0
12755,46,technician,married,basic.6y,no,no,no,cellular,apr,tue,254,1,961,0,nonexistent,-1.8,96.05,-47.85,1.45,5246.97,no,1,0.6391949844935161,0
11279,30,technician,single,professional.course,no,yes,no,cellular,aug,wed,301,2,648,0,success,1.4,95.93,-31.79,1.29,5058.47,no,1,0.2676964025426289,0
21242,54,admin.,married,university.degree,no,no,yes,cellular,jul,fri,4103,9,244,6,success,1.4,89.94,-40.78,1.62,5004.8,no,1,0.2244706660309482,0
10819,58,unemployed,married,basic.9y,unknown,no,no,cellular,apr,fri,852,0,1002,0,nonexistent,-1.8,95.86,-48.88,1.43,4981.82,no,1,0.2892293184404052,0
4153,34,admin.,married,university.degree,no,yes,no,cellular,nov,tue,516,0,1048,1,failure,-1.1,92.39,-49.58,1.01,5112.5,no,1,0.21720962281778042,0
18976,26,admin.,divorced,university.degree,no,no,no,cellular,jun,mon,139,1,1008,0,nonexistent,-2.9,97.14,-40.35,1.24,5005.13,no,1,0.323627574258475,0
13629,22,technician,single,university.degree,no,yes,no,cellular,jun,fri,133,3,35,3,nonexistent,-2.9,95.79,-30.26,4.59,5223.79,yes,0,0.17787325179545274,1
21265,28,admin.,married,high.school,no,yes,no,cellular,may,thu,58,1,707,3,nonexistent,-1.8,92.18,-40.9,3.54,5192.74,yes,0,0.010942385134279434,1
9364,71,retired,married,basic.4y,no,no,no,cellular,oct,thu,1477,2,341,2,nonexistent,-3.4,93.76,-42.5,1.95,5039.38,no,1,0.36010542900385106,0
2320,34,self-employed,married,university.degree,no,unknown,unknown,telephone,apr,tue,2224,51,735,2,failure,1.1,95.04,-37.9,1.14,5057.85,yes,0,0.145842424266578,1
585,30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,1440,1,914,2,failure,-0.1,91.71,-35.24,4.64,5163.83,no,1,0.3318833780531128,0
5654,38,student,married,basic.6y,no,no,no,telephone,mar,tue,825,0,953,0,nonexistent,1.4,90.49,-42.88,5.15,5008.51,no,1,0.6032141180808658,0
7899,48,housemaid,married,basic.4y,no,yes,no,cellular,aug,fri,426,5,1002,0,nonexistent,1.4,90.82,-34.76,5.18,5254.24,no,1,0.2625659060586804,0
2603,23,student,single,unknown,no,yes,no,cellular,sep,wed,3042,1,323,5,success,-1.1,93.75,-41.07,5.17,5210.5,yes,0,0.05965110939066913,1
3297,36,admin.,single,high.school,no,yes,no,telephone,may,fri,793,2,990,0,nonexistent,1.1,93.71,-36.5,5.03,4957.4,no,1,0.31026663565857,0
12979,55,retired,married,university.degree,no,yes,no,cellular,aug,wed,295,0,948,3,failure,-2.9,88.14,-35.35,4.89,5193.17,no,1,0.7059305625522337,0
19675,42,technician,married,professional.course,no,no,no,telephone,may,mon,723,1,1006,0,nonexistent,1.1,91.55,-36.47,4.78,5383.06,no,1,0.2510531914009204,0
6811,18,unemployed,single,professional.course,yes,yes,yes,telephone,oct,mon,3357,52,104,3,failure,1.4,91.52,-48.86,2.66,5361.61,no,1,0.23648451335903223,0
16974,43,management,divorced,basic.4y,no,no,unknown,telephone,dec,fri,1058,28,364,6,nonexistent,-1.8,92.14,-41.71,4.86,4971.11,no,1,0.38729072405674225,0
6632,30,technician,single,university.degree,no,yes,no,cellular,may,thu,4103,3,216,2,failure,-1.8,90.73,-46.18,4.66,5347.71,no,1,0.2587937625679096,0
2606,34,admin.,single,high.school,no,yes,no,cellular,may,wed,637,0,10,1,success,-1.8,88.89,-45.73,1.35,5088.9,yes,0,0.14040665355926601,1
14712,35,services,single,high.school,no,yes,no,cellular,jun,mon,1826,2,764,3,nonexistent,-2.9,92.99,-46.14,3.44,4902.72,no,1,0.27947069934837604,0
22053,59,management,married,basic.4y,no,no,no,cellular,nov,wed,1881,2,561,6,success,-3.4,93.04,-33.53,2.13,5318.12,no,1,0.47731875236311677,0
11821,39,unemployed,single,high.school,no,yes,no,cellular,jul,fri,2151,1,821,3,failure,-1.7,95.06,-36.84,4.2,5129.77,no,1,0.3799177821179999,0
11900,30,entrepreneur,married,university.degree,no,unknown,unknown,cellular,may,fri,2998,0,979,0,failure,-1.8,95.61,-28.98,3.55,4894.57,yes,0,0.12768135388880392,1
17005,27,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,2592,2,805,2,success,1.4,90.37,-51.23,2.65,5435.05,no,1,0.24486388214248503,0
5043,36,services,single,high.school,unknown,yes,no,cellular,jul,tue,840,1,496,3,nonexistent,1.4,91.36,-27.21,4.14,5091.69,no,1,0.2613688911115683,0
15042,27,services,married,high.school,no,yes,no,cellular,jul,fri,143,1,594,0,success,1.4,89.22,-49.42,5.03,5097.88,no,1,0.30301157554865255,0
14112,37,admin.,single,university.degree,no,no,no,cellular,oct,wed,3530,1,761,4,failure,-3.4,94.4,-29.41,4.62,5032.48,no,1,0.3957424727765267,0
4768,43,technician,married,high.school,no,yes,yes,cellular,aug,fri,3901,1,681,6,success,1.4,91.66,-47.48,4.85,5250.86,no,1,0.2371965175843531,0
2118,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2694,1,87,2,failure,-1.8,96.67,-43.57,1.58,5248.29,no,1,0.346705873310521,0
13417,27,admin.,single,university.degree,no,yes,no,cellular,apr,wed,492,1,4,2,success,-1.8,94.75,-47.57,1.52,4997.11,no,1,0.4936705885483137,0
6078,59,management,married,university.degree,no,yes,no,cellular,dec,thu,664,3,5,1,success,-3.0,90.02,-33.39,0.69,4797.44,no,1,0.622894498491613,0
12491,43,management,married,university.degree,no,no,no,cellular,may,fri,379,2,961,0,nonexistent,-1.8,96.14,-45.64,1.31,4956.32,no,1,0.4214742456894565,0
5113,29,entrepreneur,married,professional.course,no,no,no,cellular,jul,wed,739,3,954,0,nonexistent,1.4,91.47,-42.44,5.1,5212.41,no,1,0.5344254069421319,0
13056,59,retired,married,professional.course,unknown,no,no,telephone,may,wed,491,1,702,0,success,1.1,94.33,-40.09,3.55,4780.85,yes,0,0.03501641643784851,1
22308,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,4946,0,776,1,nonexistent,1.4,95.82,-30.77,4.67,5381.86,no,1,0.435184648970697,0
6121,40,technician,divorced,university.degree,no,no,yes,cellular,jul,fri,1622,1,694,0,nonexistent,1.4,95.78,-44.29,4.14,4924.41,no,1,0.2398371152233653,0
4852,57,technician,married,high.school,no,yes,no,telephone,may,tue,746,1,985,0,nonexistent,1.1,98.22,-36.29,5.09,4936.64,yes,0,0.20278670934896592,1
19314,53,entrepreneur,single,professional.course,yes,yes,no,telephone,dec,thu,88,11,966,0,nonexistent,1.1,97.37,-36.07,4.73,5206.57,yes,0,0.11703638313408173,1
622,38,housemaid,divorced,illiterate,yes,unknown,unknown,telephone,nov,thu,297,42,1034,0,nonexistent,-2.9,90.81,-30.89,0.91,5081.27,yes,0,0.1585347242826259,1
8337,23,admin.,single,university.degree,no,no,no,cellular,may,mon,2526,1,894,3,failure,-1.8,91.98,-43.71,4.91,5114.91,no,1,0.44020024765178245,0
11622,47,blue-collar,married,high.school,no,yes,yes,telephone,may,tue,333,3,1017,0,nonexistent,-1.8,91.4,-47.81,1.39,4854.34,no,1,0.32846070283907924,0
7041,40,management,married,university.degree,unknown,no,no,cellular,may,wed,832,1,999,0,nonexistent,-1.8,95.21,-47.72,1.33,5022.61,no,1,0.3677746069134924,0
3949,55,services,married,basic.9y,no,yes,yes,cellular,nov,mon,174,3,979,0,nonexistent,-3.4,90.24,-29.19,0.69,4962.3,no,1,0.5487277017175058,0
5576,77,management,unknown,basic.6y,yes,no,yes,telephone,aug,thu,3786,5,799,3,nonexistent,-0.1,99.01,-50.74,2.22,5023.98,no,1,0.3769413775901353,0
6880,52,admin.,married,professional.course,no,yes,no,cellular,apr,mon,2546,1,191,0,failure,-1.8,94.62,-35.31,1.66,4927.46,no,1,0.2639004833512085,0
19544,45,admin.,married,university.degree,no,unknown,unknown,cellular,aug,wed,300,0,9,2,failure,-1.7,97.69,-38.45,0.91,4926.7,yes,0,0.13303128962051478,1
6229,39,services,married,high.school,no,yes,no,cellular,apr,thu,4140,1,614,2,failure,-1.8,96.94,-40.23,4.49,4939.57,no,1,0.2692509350578894,0
18339,30,services,married,university.degree,no,unknown,unknown,cellular,may,mon,1882,1,121,0,success,-1.8,92.26,-48.93,0.79,5245.98,no,1,0.287771823011535,0
9431,40,management,married,unknown,no,no,no,cellular,nov,thu,360,1,1041,0,nonexistent,-0.1,90.12,-43.47,4.19,5315.3,no,1,0.2580307087892432,0
22083,28,management,married,university.degree,no,no,no,cellular,may,wed,3295,3,659,1,failure,-1.8,97.67,-40.28,3.21,5292.59,no,1,0.37314669641949016,0
19888,42,technician,married,university.degree,no,yes,no,cellular,may,thu,3579,1,749,0,failure,-1.8,93.49,-44.66,4.0,5148.55,no,1,0.43408461281011457,0
13348,74,student,divorced,illiterate,no,no,no,cellular,may,thu,132,15,977,0,nonexistent,1.4,96.15,-35.34,4.75,5458.13,yes,0,0.19353320471926508,1
16320,50,admin.,single,university.degree,no,no,yes,cellular,jun,mon,222,0,994,0,nonexistent,-2.9,96.86,-40.14,1.28,4984.82,no,1,0.5451129748397459,0
5848,30,admin.,single,high.school,no,no,no,cellular,nov,fri,1705,2,257,0,failure,-0.1,91.94,-26.75,1.81,5287.94,no,1,0.23970256559554942,0
13859,50,retired,unknown,unknown,no,unknown,no,telephone,apr,thu,2873,12,943,0,nonexistent,1.4,90.6,-48.04,2.79,5379.66,no,1,0.24568300359531053,0
6668,32,self-employed,single,university.degree,no,yes,no,cellular,apr,fri,248,2,1030,0,nonexistent,-1.8,91.12,-48.13,1.36,5303.06,no,1,0.48233507561668665,0
16984,86,admin.,single,basic.4y,yes,no,unknown,cellular,jul,fri,146,16,952,0,nonexistent,1.4,93.54,-44.79,5.15,5264.69,no,1,0.2820199486093403,0
6243,21,student,single,basic.9y,no,no,no,cellular,oct,fri,3180,1,1017,5,success,-3.4,96.43,-35.43,1.68,5274.28,yes,0,0.18985343087873557,1
11522,47,retired,single,university.degree,no,no,yes,cellular,jul,mon,370,18,1048,0,nonexistent,1.4,89.7,-37.61,4.71,5165.36,no,1,0.251314254729199,0
8408,30,services,single,high.school,no,yes,no,cellular,may,thu,469,1,324,1,success,-1.8,90.17,-36.13,3.51,5208.14,no,1,0.28856069465335016,0
5465,55,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,719,1,976,0,nonexistent,1.1,91.26,-35.78,4.92,4941.83,no,1,0.26015432974589126,0
4385,45,technician,married,unknown,no,no,no,cellular,apr,thu,559,0,1029,0,nonexistent,-1.8,96.05,-47.66,1.3,4920.63,no,1,0.6448839933768273,0
22063,28,blue-collar,married,basic.9y,no,yes,no,telephone,apr,thu,631,2,683,5,nonexistent,-1.8,95.06,-41.04,4.52,4752.74,yes,0,0.11881997016329332,1
4008,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,3447,2,876,1,failure,1.1,96.35,-39.71,5.18,5132.33,no,1,0.32355195984084373,0
13562,75,management,married,basic.6y,yes,yes,yes,telephone,jul,mon,58,21,957,0,nonexistent,1.4,96.26,-41.71,4.87,5369.25,no,1,0.30752337771203303,0
22019,37,admin.,married,university.degree,no,no,no,cellular,nov,tue,452,1,1005,0,nonexistent,-0.1,90.96,-41.45,4.07,5149.03,no,1,0.3115962832713434,0
10135,55,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,2386,3,272,3,failure,-1.8,96.31,-38.4,1.84,5003.21,no,1,0.3584642956662306,0
7331,51,management,divorced,university.degree,no,no,no,telephone,may,tue,1325,3,582,0,nonexistent,-1.8,94.73,-51.09,2.64,4986.0,no,1,0.40716575266663185,0
4606,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,218,2,1043,0,nonexistent,-3.4,88.1,-31.24,0.7,5032.55,no,1,0.5426375760436022,0
10382,48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,thu,218,0,524,5,success,1.4,94.94,-41.97,0.62,5160.78,no,1,0.2549681411839089,0
22357,40,blue-collar,unknown,basic.6y,yes,yes,unknown,telephone,nov,mon,3046,46,166,2,success,-1.8,97.58,-46.18,1.61,5020.55,yes,0,0.19745769535467247,1
892,50,retired,unknown,illiterate,yes,unknown,no,telephone,mar,mon,3540,21,856,6,success,1.1,93.18,-44.63,1.52,4887.37,yes,0,0.1847347295570814,1
16928,30,technician,married,professional.course,unknown,no,no,cellular,aug,mon,2234,2,253,4,nonexistent,1.4,95.27,-49.69,3.56,4889.19,no,1,0.23160475093358643,0
11769,40,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,1943,0,62,6,failure,1.4,96.42,-36.29,1.69,5321.88,yes,0,0.1344110245909348,1
9280,46,entrepreneur,married,basic.4y,unknown,yes,no,cellular,may,wed,515,1,1036,0,nonexistent,-1.8,95.12,-44.02,1.28,5216.37,no,1,0.23550052481444286,0
388,32,admin.,married,university.degree,no,yes,yes,cellular,may,mon,2949,1,195,0,success,-1.8,91.51,-28.55,4.27,5149.82,no,1,0.3739372711217525,0
10960,27,admin.,single,university.degree,no,no,no,cellular,oct,tue,1911,1,760,6,nonexistent,-1.1,96.97,-35.78,3.77,4994.17,no,1,0.5480705201825603,0
1359,45,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2323,4,196,6,success,-2.9,91.78,-40.81,4.94,5116.26,no,1,0.3918207348943532,0
842,45,student,divorced,high.school,no,yes,no,cellular,dec,mon,109,18,1030,0,nonexistent,1.4,90.3,-40.0,4.72,5364.03,no,1,0.3032382354102748,0
3377,49,management,married,university.degree,no,no,yes,cellular,apr,thu,307,0,995,0,nonexistent,-1.8,95.3,-46.34,1.39,5032.81,no,1,0.5708880018521509,0
506,31,student,single,university.degree,no,no,no,cellular,apr,thu,194,0,996,0,nonexistent,-1.8,94.47,-47.47,1.39,5201.08,no,1,0.2185957533533753,0
5457,28,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,2439,4,757,4,failure,-1.8,90.08,-30.93,2.33,5282.3,yes,0,0.060727932460801264,1
17230,37,management,divorced,university.degree,no,yes,no,cellular,jul,tue,2561,1,370,6,success,1.4,90.65,-32.61,1.31,5266.86,yes,0,0.10930723083412926,1
18322,27,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,153,1,975,2,failure,-2.9,94.78,-32.24,0.87,4857.92,no,1,0.3363240744906051,0
10043,71,retired,married,basic.9y,no,no,no,cellular,aug,fri,2508,0,571,0,nonexistent,-2.9,96.4,-41.5,2.33,5093.34,no,1,0.5428345118257184,0
16980,46,services,married,high.school,no,no,no,cellular,aug,wed,1439,2,256,0,nonexistent,1.4,94.67,-48.97,4.33,5199.75,no,1,0.2822241693239051,0
14295,33,technician,married,professional.course,no,unknown,unknown,cellular,sep,fri,131,0,5,4,success,-1.1,95.98,-36.37,0.92,5147.25,no,1,0.3716235499835638,0
17963,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,309,1,968,0,nonexistent,-1.8,91.54,-48.3,1.64,4864.54,yes,0,0.19197797621030496,1
10092,32,blue-collar,single,high.school,no,unknown,unknown,cellular,nov,wed,4689,2,683,1,nonexistent,-0.1,94.81,-33.43,1.15,5042.85,no,1,0.2226461161373161,0
1706,37,management,married,high.school,no,no,no,cellular,aug,thu,403,2,1024,0,nonexistent,1.4,89.14,-36.78,5.1,5390.17,no,1,0.2547820447794268,0
2857,41,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,237,0,956,1,failure,-1.8,92.23,-46.72,1.5,4890.03,no,1,0.3730986649432868,0
5504,27,blue-collar,married,high.school,no,no,no,telephone,jun,fri,1745,1,42,0,failure,1.4,98.05,-38.66,2.02,5158.01,no,1,0.22485647521230007,0
477,31,management,married,professional.course,no,no,no,cellular,may,thu,1644,0,638,4,success,-1.8,97.26,-27.32,1.01,5299.79,no,1,0.25564307762415467,0
5479,77,housemaid,married,basic.9y,unknown,unknown,no,cellular,sep,fri,3395,8,1005,0,nonexistent,1.4,91.01,-36.13,5.12,5013.74,yes,0,0.19877589172441093,1
20388,35,housemaid,single,basic.4y,no,no,no,cellular,jun,mon,329,1,820,1,failure,-2.9,94.58,-40.95,0.75,5331.49,no,1,0.538033757758773,0
2778,21,housemaid,divorced,illiterate,unknown,yes,no,telephone,mar,tue,376,41,1001,0,nonexistent,1.1,91.83,-34.83,4.98,5450.55,no,1,0.22712560781590535,0
554,29,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,2607,1,482,4,success,1.4,97.08,-49.61,4.41,5372.38,yes,0,0.10453358880311772,1
13389,37,admin.,single,high.school,no,no,no,cellular,oct,fri,4718,1,292,6,failure,-3.4,93.49,-27.92,3.81,5167.68,no,1,0.2146786856666103,0
18537,55,unemployed,divorced,high.school,no,no,yes,cellular,oct,mon,53,1,981,0,nonexistent,-3.4,91.5,-28.13,0.73,5112.83,no,1,0.22852769712656937,0
7947,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,3863,1,135,6,failure,1.4,91.08,-30.76,1.45,4847.16,no,1,0.21684965427643868,0
18083,35,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,137,0,989,0,nonexistent,-0.1,91.52,-42.12,4.23,5315.3,yes,0,0.012304351746833761,1
